StationID|AQSID|FullAQSID|Parameter|MonitorType|SiteCode|SiteName|Status|AgencyID|AgencyName|EPARegion|Latitude|Longitude|Elevation|GMTOffset|CountryFIPS|CBSA_ID|CBSA_Name|StateAQSCode|StateAbbreviation|CountyAQSCode|CountyName
022210040|022210040|392022210040|SO2|Permanent|0040|JPN Site 022210040|Active|MOE|Japan Ministry of Environment||35.141877|138.701071||9.00|||||||
022210040|022210040|392022210040|NOX|Permanent|0040|JPN Site 022210040|Active|MOE|Japan Ministry of Environment||35.141877|138.701071||9.00|||||||
022210040|022210040|392022210040|NO|Permanent|0040|JPN Site 022210040|Active|MOE|Japan Ministry of Environment||35.141877|138.701071||9.00|||||||
022210040|022210040|392022210040|NO2|Permanent|0040|JPN Site 022210040|Active|MOE|Japan Ministry of Environment||35.141877|138.701071||9.00|||||||
022210050|022210050|392022210050|NO2|Permanent|0050|JPN Site 022210050|Active|MOE|Japan Ministry of Environment||35.194648|138.646073||9.00|||||||
022210050|022210050|392022210050|NOX|Permanent|0050|JPN Site 022210050|Active|MOE|Japan Ministry of Environment||35.194648|138.646073||9.00|||||||
022210050|022210050|392022210050|NO|Permanent|0050|JPN Site 022210050|Active|MOE|Japan Ministry of Environment||35.194648|138.646073||9.00|||||||
022210060|022210060|392022210060|SO2|Permanent|0060|JPN Site 022210060|Active|MOE|Japan Ministry of Environment||35.212147|138.686902||9.00|||||||
022210060|022210060|392022210060|NOX|Permanent|0060|JPN Site 022210060|Active|MOE|Japan Ministry of Environment||35.212147|138.686902||9.00|||||||
022210060|022210060|392022210060|NO|Permanent|0060|JPN Site 022210060|Active|MOE|Japan Ministry of Environment||35.212147|138.686902||9.00|||||||
022210060|022210060|392022210060|NO2|Permanent|0060|JPN Site 022210060|Active|MOE|Japan Ministry of Environment||35.212147|138.686902||9.00|||||||
022210070|022210070|392022210070|SO2|Permanent|0070|JPN Site 022210070|Active|MOE|Japan Ministry of Environment||35.162985|138.647463||9.00|||||||
022210070|022210070|392022210070|NOX|Permanent|0070|JPN Site 022210070|Active|MOE|Japan Ministry of Environment||35.162985|138.647463||9.00|||||||
022210070|022210070|392022210070|NO|Permanent|0070|JPN Site 022210070|Active|MOE|Japan Ministry of Environment||35.162985|138.647463||9.00|||||||
022210070|022210070|392022210070|NO2|Permanent|0070|JPN Site 022210070|Active|MOE|Japan Ministry of Environment||35.162985|138.647463||9.00|||||||
022210160|022210160|392022210160|NO2|Permanent|0160|JPN Site 022210160|Active|MOE|Japan Ministry of Environment||35.150211|138.764120||9.00|||||||
022210160|022210160|392022210160|NOX|Permanent|0160|JPN Site 022210160|Active|MOE|Japan Ministry of Environment||35.150211|138.764120||9.00|||||||
022210160|022210160|392022210160|NO|Permanent|0160|JPN Site 022210160|Active|MOE|Japan Ministry of Environment||35.150211|138.764120||9.00|||||||
022210170|022210170|392022210170|NO2|Permanent|0170|JPN Site 022210170|Active|MOE|Japan Ministry of Environment||35.179093|138.596633||9.00|||||||
022210170|022210170|392022210170|CO|Permanent|0170|JPN Site 022210170|Active|MOE|Japan Ministry of Environment||35.179093|138.596633||9.00|||||||
022210170|022210170|392022210170|NOX|Permanent|0170|JPN Site 022210170|Active|MOE|Japan Ministry of Environment||35.179093|138.596633||9.00|||||||
022210170|022210170|392022210170|NO|Permanent|0170|JPN Site 022210170|Active|MOE|Japan Ministry of Environment||35.179093|138.596633||9.00|||||||
022210510|022210510|392022210510|NO2|Permanent|0510|JPN Site 022210510|Active|MOE|Japan Ministry of Environment||35.156042|138.666073||9.00|||||||
022210510|022210510|392022210510|CO|Permanent|0510|JPN Site 022210510|Active|MOE|Japan Ministry of Environment||35.156042|138.666073||9.00|||||||
022210510|022210510|392022210510|NOX|Permanent|0510|JPN Site 022210510|Active|MOE|Japan Ministry of Environment||35.156042|138.666073||9.00|||||||
022210510|022210510|392022210510|NO|Permanent|0510|JPN Site 022210510|Active|MOE|Japan Ministry of Environment||35.156042|138.666073||9.00|||||||
022210520|022210520|392022210520|CO|Permanent|0520|JPN Site 022210520|Active|MOE|Japan Ministry of Environment||35.134933|138.652464||9.00|||||||
022210520|022210520|392022210520|NOX|Permanent|0520|JPN Site 022210520|Active|MOE|Japan Ministry of Environment||35.134933|138.652464||9.00|||||||
022210520|022210520|392022210520|NO|Permanent|0520|JPN Site 022210520|Active|MOE|Japan Ministry of Environment||35.134933|138.652464||9.00|||||||
022210520|022210520|392022210520|NO2|Permanent|0520|JPN Site 022210520|Active|MOE|Japan Ministry of Environment||35.134933|138.652464||9.00|||||||
022211010|022211010|392022211010|NO|Permanent|1010|JPN Site 022211010|Active|MOE|Japan Ministry of Environment||34.722185|137.847272||9.00|||||||
022211010|022211010|392022211010|NO2|Permanent|1010|JPN Site 022211010|Active|MOE|Japan Ministry of Environment||34.722185|137.847272||9.00|||||||
022211010|022211010|392022211010|SO2|Permanent|1010|JPN Site 022211010|Active|MOE|Japan Ministry of Environment||34.722185|137.847272||9.00|||||||
022211010|022211010|392022211010|NOX|Permanent|1010|JPN Site 022211010|Active|MOE|Japan Ministry of Environment||34.722185|137.847272||9.00|||||||
022212010|022212010|392022212010|NO2|Permanent|2010|JPN Site 022212010|Active|MOE|Japan Ministry of Environment||34.868011|138.308894||9.00|||||||
022212010|022212010|392022212010|NOX|Permanent|2010|JPN Site 022212010|Active|MOE|Japan Ministry of Environment||34.868011|138.308894||9.00|||||||
022212010|022212010|392022212010|NO|Permanent|2010|JPN Site 022212010|Active|MOE|Japan Ministry of Environment||34.868011|138.308894||9.00|||||||
022213010|022213010|392022213010|NOX|Permanent|3010|JPN Site 022213010|Active|MOE|Japan Ministry of Environment||34.772182|137.995035||9.00|||||||
022213010|022213010|392022213010|NO|Permanent|3010|JPN Site 022213010|Active|MOE|Japan Ministry of Environment||34.772182|137.995035||9.00|||||||
022213010|022213010|392022213010|NO2|Permanent|3010|JPN Site 022213010|Active|MOE|Japan Ministry of Environment||34.772182|137.995035||9.00|||||||
022213010|022213010|392022213010|SO2|Permanent|3010|JPN Site 022213010|Active|MOE|Japan Ministry of Environment||34.772182|137.995035||9.00|||||||
022213510|022213510|392022213510|NO2|Permanent|3510|JPN Site 022213510|Active|MOE|Japan Ministry of Environment||34.782181|138.015033||9.00|||||||
022213510|022213510|392022213510|CO|Permanent|3510|JPN Site 022213510|Active|MOE|Japan Ministry of Environment||34.782181|138.015033||9.00|||||||
022213510|022213510|392022213510|NOX|Permanent|3510|JPN Site 022213510|Active|MOE|Japan Ministry of Environment||34.782181|138.015033||9.00|||||||
022213510|022213510|392022213510|NO|Permanent|3510|JPN Site 022213510|Active|MOE|Japan Ministry of Environment||34.782181|138.015033||9.00|||||||
022214010|022214010|392022214010|NO2|Permanent|4010|JPN Site 022214010|Active|MOE|Japan Ministry of Environment||34.848012|138.270564||9.00|||||||
022214010|022214010|392022214010|CO|Permanent|4010|JPN Site 022214010|Active|MOE|Japan Ministry of Environment||34.848012|138.270564||9.00|||||||
022214010|022214010|392022214010|SO2|Permanent|4010|JPN Site 022214010|Active|MOE|Japan Ministry of Environment||34.848012|138.270564||9.00|||||||
022214010|022214010|392022214010|NOX|Permanent|4010|JPN Site 022214010|Active|MOE|Japan Ministry of Environment||34.848012|138.270564||9.00|||||||
022214010|022214010|392022214010|NO|Permanent|4010|JPN Site 022214010|Active|MOE|Japan Ministry of Environment||34.848012|138.270564||9.00|||||||
022214510|022214510|392022214510|NO2|Permanent|4510|JPN Site 022214510|Active|MOE|Japan Ministry of Environment||34.880509|138.264174||9.00|||||||
022214510|022214510|392022214510|CO|Permanent|4510|JPN Site 022214510|Active|MOE|Japan Ministry of Environment||34.880509|138.264174||9.00|||||||
022214510|022214510|392022214510|NOX|Permanent|4510|JPN Site 022214510|Active|MOE|Japan Ministry of Environment||34.880509|138.264174||9.00|||||||
022214510|022214510|392022214510|NO|Permanent|4510|JPN Site 022214510|Active|MOE|Japan Ministry of Environment||34.880509|138.264174||9.00|||||||
022215010|022215010|392022215010|SO2|Permanent|5010|JPN Site 022215010|Active|MOE|Japan Ministry of Environment||35.311863|138.931599||9.00|||||||
022218010|022218010|392022218010|NOX|Permanent|8010|JPN Site 022218010|Active|MOE|Japan Ministry of Environment||34.793010|137.791440||9.00|||||||
022218010|022218010|392022218010|NO|Permanent|8010|JPN Site 022218010|Active|MOE|Japan Ministry of Environment||34.793010|137.791440||9.00|||||||
022218010|022218010|392022218010|NO2|Permanent|8010|JPN Site 022218010|Active|MOE|Japan Ministry of Environment||34.793010|137.791440||9.00|||||||
022218010|022218010|392022218010|SO2|Permanent|8010|JPN Site 022218010|Active|MOE|Japan Ministry of Environment||34.793010|137.791440||9.00|||||||
022220010|022220010|392022220010|NO2|Permanent|0010|JPN Site 022220010|Active|MOE|Japan Ministry of Environment||35.200208|138.910495||9.00|||||||
022220010|022220010|392022220010|SO2|Permanent|0010|JPN Site 022220010|Active|MOE|Japan Ministry of Environment||35.200208|138.910495||9.00|||||||
022220010|022220010|392022220010|NOX|Permanent|0010|JPN Site 022220010|Active|MOE|Japan Ministry of Environment||35.200208|138.910495||9.00|||||||
022220010|022220010|392022220010|NO|Permanent|0010|JPN Site 022220010|Active|MOE|Japan Ministry of Environment||35.200208|138.910495||9.00|||||||
022221010|022221010|392022221010|NO|Permanent|1010|JPN Site 022221010|Active|MOE|Japan Ministry of Environment||34.722179|137.527854||9.00|||||||
022221010|022221010|392022221010|NO2|Permanent|1010|JPN Site 022221010|Active|MOE|Japan Ministry of Environment||34.722179|137.527854||9.00|||||||
022221010|022221010|392022221010|SO2|Permanent|1010|JPN Site 022221010|Active|MOE|Japan Ministry of Environment||34.722179|137.527854||9.00|||||||
022221010|022221010|392022221010|NOX|Permanent|1010|JPN Site 022221010|Active|MOE|Japan Ministry of Environment||34.722179|137.527854||9.00|||||||
022327010|022327010|392022327010|NO2|Permanent|7010|JPN Site 022327010|Active|MOE|Japan Ministry of Environment||35.020783|138.945500||9.00|||||||
022327010|022327010|392022327010|SO2|Permanent|7010|JPN Site 022327010|Active|MOE|Japan Ministry of Environment||35.020783|138.945500||9.00|||||||
022327010|022327010|392022327010|NOX|Permanent|7010|JPN Site 022327010|Active|MOE|Japan Ministry of Environment||35.020783|138.945500||9.00|||||||
022327010|022327010|392022327010|NO|Permanent|7010|JPN Site 022327010|Active|MOE|Japan Ministry of Environment||35.020783|138.945500||9.00|||||||
022381010|022381010|392022381010|SO2|Permanent|1010|JPN Site 022381010|Active|MOE|Japan Ministry of Environment||35.152152|138.619410||9.00|||||||
022382010|022382010|392022382010|NOX|Permanent|2010|JPN Site 022382010|Active|MOE|Japan Ministry of Environment||35.122155|138.581915||9.00|||||||
022382010|022382010|392022382010|NO|Permanent|2010|JPN Site 022382010|Active|MOE|Japan Ministry of Environment||35.122155|138.581915||9.00|||||||
022382010|022382010|392022382010|NO2|Permanent|2010|JPN Site 022382010|Active|MOE|Japan Ministry of Environment||35.122155|138.581915||9.00|||||||
022382010|022382010|392022382010|CO|Permanent|2010|JPN Site 022382010|Active|MOE|Japan Ministry of Environment||35.122155|138.581915||9.00|||||||
022382010|022382010|392022382010|SO2|Permanent|2010|JPN Site 022382010|Active|MOE|Japan Ministry of Environment||35.122155|138.581915||9.00|||||||
022402010|022402010|392022402010|NO|Permanent|2010|JPN Site 022402010|Active|MOE|Japan Ministry of Environment||34.811072|138.289453||9.00|||||||
022402010|022402010|392022402010|NO2|Permanent|2010|JPN Site 022402010|Active|MOE|Japan Ministry of Environment||34.811072|138.289453||9.00|||||||
022402010|022402010|392022402010|SO2|Permanent|2010|JPN Site 022402010|Active|MOE|Japan Ministry of Environment||34.811072|138.289453||9.00|||||||
022402010|022402010|392022402010|NOX|Permanent|2010|JPN Site 022402010|Active|MOE|Japan Ministry of Environment||34.811072|138.289453||9.00|||||||
022423010|022423010|392022423010|NO2|Permanent|3010|JPN Site 022423010|Active|MOE|Japan Ministry of Environment||34.743022|138.221962||9.00|||||||
022423010|022423010|392022423010|NOX|Permanent|3010|JPN Site 022423010|Active|MOE|Japan Ministry of Environment||34.743022|138.221962||9.00|||||||
022423010|022423010|392022423010|NO|Permanent|3010|JPN Site 022423010|Active|MOE|Japan Ministry of Environment||34.743022|138.221962||9.00|||||||
022447010|022447010|392022447010|NO2|Permanent|7010|JPN Site 022447010|Active|MOE|Japan Ministry of Environment||34.669416|138.051980||9.00|||||||
022447010|022447010|392022447010|NOX|Permanent|7010|JPN Site 022447010|Active|MOE|Japan Ministry of Environment||34.669416|138.051980||9.00|||||||
022447010|022447010|392022447010|NO|Permanent|7010|JPN Site 022447010|Active|MOE|Japan Ministry of Environment||34.669416|138.051980||9.00|||||||
023101010|023101010|392023101010|RHUM|Permanent|1010|JPN Site 023101010|Active|MOE|Japan Ministry of Environment||35.178232|136.972601||9.00|||||||
023101010|023101010|392023101010|NO2|Permanent|1010|JPN Site 023101010|Active|MOE|Japan Ministry of Environment||35.178232|136.972601||9.00|||||||
023101010|023101010|392023101010|NO|Permanent|1010|JPN Site 023101010|Active|MOE|Japan Ministry of Environment||35.178232|136.972601||9.00|||||||
023101010|023101010|392023101010|CO|Permanent|1010|JPN Site 023101010|Active|MOE|Japan Ministry of Environment||35.178232|136.972601||9.00|||||||
023101010|023101010|392023101010|SO2|Permanent|1010|JPN Site 023101010|Active|MOE|Japan Ministry of Environment||35.178232|136.972601||9.00|||||||
023101010|023101010|392023101010|TEMP|Permanent|1010|JPN Site 023101010|Active|MOE|Japan Ministry of Environment||35.178232|136.972601||9.00|||||||
023101010|023101010|392023101010|WS|Permanent|1010|JPN Site 023101010|Active|MOE|Japan Ministry of Environment||35.178232|136.972601||9.00|||||||
023101010|023101010|392023101010|WD|Permanent|1010|JPN Site 023101010|Active|MOE|Japan Ministry of Environment||35.178232|136.972601||9.00|||||||
023101010|023101010|392023101010|NOX|Permanent|1010|JPN Site 023101010|Active|MOE|Japan Ministry of Environment||35.178232|136.972601||9.00|||||||
023103011|023103011|392023103011|WD|Permanent|3011|JPN Site 023103011|Active|MOE|Japan Ministry of Environment||35.196840|136.907328||9.00|||||||
023103011|023103011|392023103011|NOX|Permanent|3011|JPN Site 023103011|Active|MOE|Japan Ministry of Environment||35.196840|136.907328||9.00|||||||
023103011|023103011|392023103011|NO|Permanent|3011|JPN Site 023103011|Active|MOE|Japan Ministry of Environment||35.196840|136.907328||9.00|||||||
023103011|023103011|392023103011|NO2|Permanent|3011|JPN Site 023103011|Active|MOE|Japan Ministry of Environment||35.196840|136.907328||9.00|||||||
023103011|023103011|392023103011|WS|Permanent|3011|JPN Site 023103011|Active|MOE|Japan Ministry of Environment||35.196840|136.907328||9.00|||||||
023103020|023103020|392023103020|NOX|Permanent|3020|JPN Site 023103020|Active|MOE|Japan Ministry of Environment||35.211005|136.903161||9.00|||||||
023103020|023103020|392023103020|NO|Permanent|3020|JPN Site 023103020|Active|MOE|Japan Ministry of Environment||35.211005|136.903161||9.00|||||||
023103020|023103020|392023103020|NO2|Permanent|3020|JPN Site 023103020|Active|MOE|Japan Ministry of Environment||35.211005|136.903161||9.00|||||||
023103020|023103020|392023103020|SO2|Permanent|3020|JPN Site 023103020|Active|MOE|Japan Ministry of Environment||35.211005|136.903161||9.00|||||||
023103020|023103020|392023103020|WS|Permanent|3020|JPN Site 023103020|Active|MOE|Japan Ministry of Environment||35.211005|136.903161||9.00|||||||
023103020|023103020|392023103020|WD|Permanent|3020|JPN Site 023103020|Active|MOE|Japan Ministry of Environment||35.211005|136.903161||9.00|||||||
023104510|023104510|392023104510|NO2|Permanent|4510|JPN Site 023104510|Active|MOE|Japan Ministry of Environment||35.203228|136.884552||9.00|||||||
023104510|023104510|392023104510|WS|Permanent|4510|JPN Site 023104510|Active|MOE|Japan Ministry of Environment||35.203228|136.884552||9.00|||||||
023104510|023104510|392023104510|WD|Permanent|4510|JPN Site 023104510|Active|MOE|Japan Ministry of Environment||35.203228|136.884552||9.00|||||||
023104510|023104510|392023104510|NOX|Permanent|4510|JPN Site 023104510|Active|MOE|Japan Ministry of Environment||35.203228|136.884552||9.00|||||||
023104510|023104510|392023104510|NO|Permanent|4510|JPN Site 023104510|Active|MOE|Japan Ministry of Environment||35.203228|136.884552||9.00|||||||
023105050|023105050|392023105050|NO|Permanent|5050|JPN Site 023105050|Active|MOE|Japan Ministry of Environment||35.169898|136.862889||9.00|||||||
023105050|023105050|392023105050|NO2|Permanent|5050|JPN Site 023105050|Active|MOE|Japan Ministry of Environment||35.169898|136.862889||9.00|||||||
023105050|023105050|392023105050|WS|Permanent|5050|JPN Site 023105050|Active|MOE|Japan Ministry of Environment||35.169898|136.862889||9.00|||||||
023105050|023105050|392023105050|WD|Permanent|5050|JPN Site 023105050|Active|MOE|Japan Ministry of Environment||35.169898|136.862889||9.00|||||||
023105050|023105050|392023105050|NOX|Permanent|5050|JPN Site 023105050|Active|MOE|Japan Ministry of Environment||35.169898|136.862889||9.00|||||||
023106011|023106011|392023106011|TEMP|Permanent|6011|JPN Site 023106011|Active|MOE|Japan Ministry of Environment||35.172398|136.908440||9.00|||||||
023106011|023106011|392023106011|RHUM|Permanent|6011|JPN Site 023106011|Active|MOE|Japan Ministry of Environment||35.172398|136.908440||9.00|||||||
023106011|023106011|392023106011|NOX|Permanent|6011|JPN Site 023106011|Active|MOE|Japan Ministry of Environment||35.172398|136.908440||9.00|||||||
023106011|023106011|392023106011|NO|Permanent|6011|JPN Site 023106011|Active|MOE|Japan Ministry of Environment||35.172398|136.908440||9.00|||||||
023106011|023106011|392023106011|NO2|Permanent|6011|JPN Site 023106011|Active|MOE|Japan Ministry of Environment||35.172398|136.908440||9.00|||||||
023106011|023106011|392023106011|SO2|Permanent|6011|JPN Site 023106011|Active|MOE|Japan Ministry of Environment||35.172398|136.908440||9.00|||||||
023107020|023107020|392023107020|WS|Permanent|7020|JPN Site 023107020|Active|MOE|Japan Ministry of Environment||35.144346|136.960382||9.00|||||||
023107020|023107020|392023107020|WD|Permanent|7020|JPN Site 023107020|Active|MOE|Japan Ministry of Environment||35.144346|136.960382||9.00|||||||
023107020|023107020|392023107020|NOX|Permanent|7020|JPN Site 023107020|Active|MOE|Japan Ministry of Environment||35.144346|136.960382||9.00|||||||
023107020|023107020|392023107020|NO|Permanent|7020|JPN Site 023107020|Active|MOE|Japan Ministry of Environment||35.144346|136.960382||9.00|||||||
023107020|023107020|392023107020|NO2|Permanent|7020|JPN Site 023107020|Active|MOE|Japan Ministry of Environment||35.144346|136.960382||9.00|||||||
023109520|023109520|392023109520|NO|Permanent|9520|JPN Site 023109520|Active|MOE|Japan Ministry of Environment||35.134069|136.900943||9.00|||||||
023109520|023109520|392023109520|NO2|Permanent|9520|JPN Site 023109520|Active|MOE|Japan Ministry of Environment||35.134069|136.900943||9.00|||||||
023109520|023109520|392023109520|WS|Permanent|9520|JPN Site 023109520|Active|MOE|Japan Ministry of Environment||35.134069|136.900943||9.00|||||||
023109520|023109520|392023109520|WD|Permanent|9520|JPN Site 023109520|Active|MOE|Japan Ministry of Environment||35.134069|136.900943||9.00|||||||
023109520|023109520|392023109520|NOX|Permanent|9520|JPN Site 023109520|Active|MOE|Japan Ministry of Environment||35.134069|136.900943||9.00|||||||
023110040|023110040|392023110040|NOX|Permanent|0040|JPN Site 023110040|Active|MOE|Japan Ministry of Environment||35.137679|136.880389||9.00|||||||
023110040|023110040|392023110040|NO|Permanent|0040|JPN Site 023110040|Active|MOE|Japan Ministry of Environment||35.137679|136.880389||9.00|||||||
023110040|023110040|392023110040|NO2|Permanent|0040|JPN Site 023110040|Active|MOE|Japan Ministry of Environment||35.137679|136.880389||9.00|||||||
023110040|023110040|392023110040|SO2|Permanent|0040|JPN Site 023110040|Active|MOE|Japan Ministry of Environment||35.137679|136.880389||9.00|||||||
023110040|023110040|392023110040|WS|Permanent|0040|JPN Site 023110040|Active|MOE|Japan Ministry of Environment||35.137679|136.880389||9.00|||||||
023110040|023110040|392023110040|WD|Permanent|0040|JPN Site 023110040|Active|MOE|Japan Ministry of Environment||35.137679|136.880389||9.00|||||||
023110050|023110050|392023110050|NOX|Permanent|0050|JPN Site 023110050|Active|MOE|Japan Ministry of Environment||35.140178|136.812339||9.00|||||||
023110050|023110050|392023110050|NO|Permanent|0050|JPN Site 023110050|Active|MOE|Japan Ministry of Environment||35.140178|136.812339||9.00|||||||
023110050|023110050|392023110050|NO2|Permanent|0050|JPN Site 023110050|Active|MOE|Japan Ministry of Environment||35.140178|136.812339||9.00|||||||
023110050|023110050|392023110050|TEMP|Permanent|0050|JPN Site 023110050|Active|MOE|Japan Ministry of Environment||35.140178|136.812339||9.00|||||||
023110050|023110050|392023110050|WS|Permanent|0050|JPN Site 023110050|Active|MOE|Japan Ministry of Environment||35.140178|136.812339||9.00|||||||
023110050|023110050|392023110050|WD|Permanent|0050|JPN Site 023110050|Active|MOE|Japan Ministry of Environment||35.140178|136.812339||9.00|||||||
023110050|023110050|392023110050|RHUM|Permanent|0050|JPN Site 023110050|Active|MOE|Japan Ministry of Environment||35.140178|136.812339||9.00|||||||
023111010|023111010|392023111010|WS|Permanent|1010|JPN Site 023111010|Active|MOE|Japan Ministry of Environment||35.104904|136.842615||9.00|||||||
023111010|023111010|392023111010|WD|Permanent|1010|JPN Site 023111010|Active|MOE|Japan Ministry of Environment||35.104904|136.842615||9.00|||||||
023111010|023111010|392023111010|NOX|Permanent|1010|JPN Site 023111010|Active|MOE|Japan Ministry of Environment||35.104904|136.842615||9.00|||||||
023111010|023111010|392023111010|NO|Permanent|1010|JPN Site 023111010|Active|MOE|Japan Ministry of Environment||35.104904|136.842615||9.00|||||||
023111010|023111010|392023111010|NO2|Permanent|1010|JPN Site 023111010|Active|MOE|Japan Ministry of Environment||35.104904|136.842615||9.00|||||||
023111021|023111021|392023111021|NOX|Permanent|1021|JPN Site 023111021|Active|MOE|Japan Ministry of Environment||35.102961|136.887334||9.00|||||||
023111021|023111021|392023111021|NO|Permanent|1021|JPN Site 023111021|Active|MOE|Japan Ministry of Environment||35.102961|136.887334||9.00|||||||
023111021|023111021|392023111021|NO2|Permanent|1021|JPN Site 023111021|Active|MOE|Japan Ministry of Environment||35.102961|136.887334||9.00|||||||
023111021|023111021|392023111021|WS|Permanent|1021|JPN Site 023111021|Active|MOE|Japan Ministry of Environment||35.102961|136.887334||9.00|||||||
023111021|023111021|392023111021|WD|Permanent|1021|JPN Site 023111021|Active|MOE|Japan Ministry of Environment||35.102961|136.887334||9.00|||||||
023112020|023112020|392023112020|NOX|Permanent|2020|JPN Site 023112020|Active|MOE|Japan Ministry of Environment||35.076297|136.913722||9.00|||||||
023112020|023112020|392023112020|NO|Permanent|2020|JPN Site 023112020|Active|MOE|Japan Ministry of Environment||35.076297|136.913722||9.00|||||||
023112020|023112020|392023112020|NO2|Permanent|2020|JPN Site 023112020|Active|MOE|Japan Ministry of Environment||35.076297|136.913722||9.00|||||||
023112020|023112020|392023112020|SO2|Permanent|2020|JPN Site 023112020|Active|MOE|Japan Ministry of Environment||35.076297|136.913722||9.00|||||||
023112020|023112020|392023112020|WS|Permanent|2020|JPN Site 023112020|Active|MOE|Japan Ministry of Environment||35.076297|136.913722||9.00|||||||
023112020|023112020|392023112020|WD|Permanent|2020|JPN Site 023112020|Active|MOE|Japan Ministry of Environment||35.076297|136.913722||9.00|||||||
023112060|023112060|392023112060|WD|Permanent|2060|JPN Site 023112060|Active|MOE|Japan Ministry of Environment||35.108794|136.923164||9.00|||||||
023112060|023112060|392023112060|NOX|Permanent|2060|JPN Site 023112060|Active|MOE|Japan Ministry of Environment||35.108794|136.923164||9.00|||||||
023112060|023112060|392023112060|NO|Permanent|2060|JPN Site 023112060|Active|MOE|Japan Ministry of Environment||35.108794|136.923164||9.00|||||||
023112060|023112060|392023112060|NO2|Permanent|2060|JPN Site 023112060|Active|MOE|Japan Ministry of Environment||35.108794|136.923164||9.00|||||||
023112060|023112060|392023112060|WS|Permanent|2060|JPN Site 023112060|Active|MOE|Japan Ministry of Environment||35.108794|136.923164||9.00|||||||
023112510|023112510|392023112510|NO2|Permanent|2510|JPN Site 023112510|Active|MOE|Japan Ministry of Environment||35.083797|136.923443||9.00|||||||
023112510|023112510|392023112510|CO|Permanent|2510|JPN Site 023112510|Active|MOE|Japan Ministry of Environment||35.083797|136.923443||9.00|||||||
023112510|023112510|392023112510|WS|Permanent|2510|JPN Site 023112510|Active|MOE|Japan Ministry of Environment||35.083797|136.923443||9.00|||||||
023112510|023112510|392023112510|WD|Permanent|2510|JPN Site 023112510|Active|MOE|Japan Ministry of Environment||35.083797|136.923443||9.00|||||||
023112510|023112510|392023112510|NOX|Permanent|2510|JPN Site 023112510|Active|MOE|Japan Ministry of Environment||35.083797|136.923443||9.00|||||||
023112510|023112510|392023112510|NO|Permanent|2510|JPN Site 023112510|Active|MOE|Japan Ministry of Environment||35.083797|136.923443||9.00|||||||
023113010|023113010|392023113010|NO2|Permanent|3010|JPN Site 023113010|Active|MOE|Japan Ministry of Environment||35.203229|136.976211||9.00|||||||
023113010|023113010|392023113010|WS|Permanent|3010|JPN Site 023113010|Active|MOE|Japan Ministry of Environment||35.203229|136.976211||9.00|||||||
023113010|023113010|392023113010|WD|Permanent|3010|JPN Site 023113010|Active|MOE|Japan Ministry of Environment||35.203229|136.976211||9.00|||||||
023113010|023113010|392023113010|NOX|Permanent|3010|JPN Site 023113010|Active|MOE|Japan Ministry of Environment||35.203229|136.976211||9.00|||||||
023113010|023113010|392023113010|NO|Permanent|3010|JPN Site 023113010|Active|MOE|Japan Ministry of Environment||35.203229|136.976211||9.00|||||||
023114010|023114010|392023114010|NO2|Permanent|4010|JPN Site 023114010|Active|MOE|Japan Ministry of Environment||35.069632|136.937054||9.00|||||||
023114010|023114010|392023114010|WS|Permanent|4010|JPN Site 023114010|Active|MOE|Japan Ministry of Environment||35.069632|136.937054||9.00|||||||
023114010|023114010|392023114010|WD|Permanent|4010|JPN Site 023114010|Active|MOE|Japan Ministry of Environment||35.069632|136.937054||9.00|||||||
023114010|023114010|392023114010|NOX|Permanent|4010|JPN Site 023114010|Active|MOE|Japan Ministry of Environment||35.069632|136.937054||9.00|||||||
023114010|023114010|392023114010|NO|Permanent|4010|JPN Site 023114010|Active|MOE|Japan Ministry of Environment||35.069632|136.937054||9.00|||||||
023116010|023116010|392023116010|NOX|Permanent|6010|JPN Site 023116010|Active|MOE|Japan Ministry of Environment||35.122127|136.974548||9.00|||||||
023116010|023116010|392023116010|NO|Permanent|6010|JPN Site 023116010|Active|MOE|Japan Ministry of Environment||35.122127|136.974548||9.00|||||||
023116010|023116010|392023116010|NO2|Permanent|6010|JPN Site 023116010|Active|MOE|Japan Ministry of Environment||35.122127|136.974548||9.00|||||||
023116010|023116010|392023116010|WS|Permanent|6010|JPN Site 023116010|Active|MOE|Japan Ministry of Environment||35.122127|136.974548||9.00|||||||
023116010|023116010|392023116010|WD|Permanent|6010|JPN Site 023116010|Active|MOE|Japan Ministry of Environment||35.122127|136.974548||9.00|||||||
023201010|023201010|392023201010|SO2|Permanent|1010|JPN Site 023201010|Active|MOE|Japan Ministry of Environment||34.742175|137.383976||9.00|||||||
023201030|023201030|392023201030|NOX|Permanent|1030|JPN Site 023201030|Active|MOE|Japan Ministry of Environment||34.715510|137.343981||9.00|||||||
023201030|023201030|392023201030|NO|Permanent|1030|JPN Site 023201030|Active|MOE|Japan Ministry of Environment||34.715510|137.343981||9.00|||||||
023201030|023201030|392023201030|NO2|Permanent|1030|JPN Site 023201030|Active|MOE|Japan Ministry of Environment||34.715510|137.343981||9.00|||||||
023201030|023201030|392023201030|SO2|Permanent|1030|JPN Site 023201030|Active|MOE|Japan Ministry of Environment||34.715510|137.343981||9.00|||||||
